entity_id,caa_latest_memb_type_code,caa_latest_memb_type_desc,caa_latest_memb_status_desc
878354,NULL,NULL,NULL
878356,GL,CAA Recent Grad Life,Paid
878357,GL,CAA Recent Grad Life,Paid
878361,NULL,NULL,NULL
878366,FP,CAA Life Member - Paid In Full,Paid
878367,NULL,NULL,NULL
878376,RG,CAA Recent Grad Annual,Lapsed
878377,NULL,NULL,NULL
878380,NULL,NULL,NULL
878385,RL,CAA Regular Life Member,Paid
878407,FP,CAA Life Member - Paid In Full,Paid
878417,GL,CAA Recent Grad Life,Paid
878421,RA,CAA Regular Annual,Lapsed
878426,NULL,NULL,NULL
878430,P5,CAA Life Annual - Recent Grad,Lapsed
878434,NULL,NULL,NULL
878435,NULL,NULL,NULL
878444,NULL,NULL,NULL
878448,NULL,NULL,NULL
878451,RG,CAA Recent Grad Annual,Lapsed
878456,NULL,NULL,NULL
878461,RG,CAA Recent Grad Annual,Lapsed
878464,RG,CAA Recent Grad Annual,Lapsed
878466,NULL,NULL,NULL
878483,RG,CAA Recent Grad Annual,Lapsed
878497,GL,CAA Recent Grad Life,Paid
878514,FP,CAA Life Member - Paid In Full,Paid
878523,NULL,NULL,NULL
878531,NULL,NULL,NULL
878532,NULL,NULL,NULL
878533,PL,CAA Paying Life,Lapsed
878538,RG,CAA Recent Grad Annual,Lapsed
878551,NULL,NULL,NULL
878563,RG,CAA Recent Grad Annual,Lapsed
878565,FP,CAA Life Member - Paid In Full,Paid
878567,NULL,NULL,NULL
878569,RG,CAA Recent Grad Annual,Lapsed
878581,NULL,NULL,NULL
878594,RG,CAA Recent Grad Annual,Lapsed
878597,NULL,NULL,NULL
878604,NULL,NULL,NULL
878615,NULL,NULL,NULL
878640,NULL,NULL,NULL
878645,NULL,NULL,NULL
878658,NULL,NULL,NULL
878676,NULL,NULL,NULL
878682,NULL,NULL,NULL
878683,NULL,NULL,NULL
878684,NULL,NULL,NULL
878686,NULL,NULL,NULL
878689,GL,CAA Recent Grad Life,Paid
878694,NULL,NULL,NULL
878699,RG,CAA Recent Grad Annual,Lapsed
878700,NULL,NULL,NULL
878703,NULL,NULL,NULL
878732,FP,CAA Life Member - Paid In Full,Paid
878743,FP,CAA Life Member - Paid In Full,Paid
878750,NULL,NULL,NULL
878771,NULL,NULL,NULL
878772,NULL,NULL,NULL
878775,NULL,NULL,NULL
878782,NULL,NULL,NULL
878788,NULL,NULL,NULL
878794,FP,CAA Life Member - Paid In Full,Paid
878800,NULL,NULL,NULL
878809,NULL,NULL,NULL
878811,RG,CAA Recent Grad Annual,Lapsed
878844,NULL,NULL,NULL
878849,NULL,NULL,NULL
878853,NULL,NULL,NULL
878856,NULL,NULL,NULL
878864,NULL,NULL,NULL
878871,FP,CAA Life Member - Paid In Full,Paid
878878,RG,CAA Recent Grad Annual,Lapsed
878882,RG,CAA Recent Grad Annual,Lapsed
878891,YA,CAA Young Alumni Annual,Paid
878897,NULL,NULL,NULL
878901,FP,CAA Life Member - Paid In Full,Paid
878912,FP,CAA Life Member - Paid In Full,Paid
878923,NULL,NULL,NULL
878925,RG,CAA Recent Grad Annual,Lapsed
878928,NULL,NULL,NULL
878936,NULL,NULL,NULL
878939,P5,CAA Life Annual - Recent Grad,Lapsed
878947,NULL,NULL,NULL
878961,RG,CAA Recent Grad Annual,Lapsed
878965,GL,CAA Recent Grad Life,Paid
878972,NULL,NULL,NULL
878975,RG,CAA Recent Grad Annual,Lapsed
878978,RG,CAA Recent Grad Annual,Lapsed
878980,NULL,NULL,NULL
878985,NULL,NULL,NULL
878986,NULL,NULL,NULL
878992,NULL,NULL,NULL
879005,GL,CAA Recent Grad Life,Paid
879007,RL,CAA Regular Life Member,Paid
879013,NULL,NULL,NULL
879027,NULL,NULL,NULL
879053,GL,CAA Recent Grad Life,Paid
879058,NULL,NULL,NULL
879063,LB,CAA Golden Bear Life Upgrade,Paid
879080,RA,CAA Regular Annual,Lapsed
879086,NULL,NULL,NULL
879090,NULL,NULL,NULL
879098,NULL,NULL,NULL
879101,NULL,NULL,NULL
879106,NULL,NULL,NULL
879112,RG,CAA Recent Grad Annual,Lapsed
879115,NULL,NULL,NULL
879131,GL,CAA Recent Grad Life,Paid
879134,NULL,NULL,NULL
879144,RL,CAA Regular Life Member,Paid
879145,SP,CAA Spouse Life,Paid
879147,NULL,NULL,NULL
879151,GL,CAA Recent Grad Life,Paid
879155,GL,CAA Recent Grad Life,Paid
879167,NULL,NULL,NULL
879168,NULL,NULL,NULL
879171,P7,CAA Life Annual - Young Alumni,Active
879176,GL,CAA Recent Grad Life,Paid
879186,NULL,NULL,NULL
879188,NULL,NULL,NULL
879190,RG,CAA Recent Grad Annual,Lapsed
879192,NULL,NULL,NULL
879195,NULL,NULL,NULL
879196,P5,CAA Life Annual - Recent Grad,Lapsed
879198,GL,CAA Recent Grad Life,Paid
879209,NULL,NULL,NULL
879213,NULL,NULL,NULL
879217,NULL,NULL,NULL
879219,NULL,NULL,NULL
879227,NULL,NULL,NULL
879231,FP,CAA Life Member - Paid In Full,Paid
879243,GL,CAA Recent Grad Life,Paid
879244,NULL,NULL,NULL
879245,YL,CAA Young Alumni Life Member,Paid
879255,NULL,NULL,NULL
879256,NULL,NULL,NULL
879261,NULL,NULL,NULL
879262,GL,CAA Recent Grad Life,Paid
879271,GL,CAA Recent Grad Life,Paid
879272,NULL,NULL,NULL
879275,FP,CAA Life Member - Paid In Full,Paid
879276,NULL,NULL,NULL
879281,NULL,NULL,NULL
879290,RG,CAA Recent Grad Annual,Lapsed
879291,NULL,NULL,NULL
879296,NULL,NULL,NULL
879308,GL,CAA Recent Grad Life,Paid
879316,YA,CAA Young Alumni Annual,Paid
879321,P5,CAA Life Annual - Recent Grad,Lapsed
879329,GL,CAA Recent Grad Life,Paid
879337,NULL,NULL,NULL
879345,NULL,NULL,NULL
879373,NULL,NULL,NULL
879392,NULL,NULL,NULL
879398,P7,CAA Life Annual - Young Alumni,Active
879414,NULL,NULL,NULL
879423,NULL,NULL,NULL
879424,GL,CAA Recent Grad Life,Paid
879427,RG,CAA Recent Grad Annual,Lapsed
879456,RG,CAA Recent Grad Annual,Lapsed
879466,FP,CAA Life Member - Paid In Full,Paid
879471,NULL,NULL,NULL
879480,NULL,NULL,NULL
879481,NULL,NULL,NULL
879486,NULL,NULL,NULL
879491,NULL,NULL,NULL
879498,NULL,NULL,NULL
879501,NULL,NULL,NULL
879504,NULL,NULL,NULL
879506,FP,CAA Life Member - Paid In Full,Paid
879522,RG,CAA Recent Grad Annual,Lapsed
879523,NULL,NULL,NULL
879529,NULL,NULL,NULL
879543,GL,CAA Recent Grad Life,Paid
879553,NULL,NULL,NULL
879564,NULL,NULL,NULL
879568,NULL,NULL,NULL
879570,NULL,NULL,NULL
879571,NULL,NULL,NULL
879572,NULL,NULL,NULL
879578,NULL,NULL,NULL
879579,NULL,NULL,NULL
879586,YA,CAA Young Alumni Annual,Paid
879601,NULL,NULL,NULL
879607,NULL,NULL,NULL
879610,NULL,NULL,NULL
879617,RG,CAA Recent Grad Annual,Lapsed
879623,GL,CAA Recent Grad Life,Paid
879625,NULL,NULL,NULL
879627,GL,CAA Recent Grad Life,Paid
879638,RG,CAA Recent Grad Annual,Lapsed
879642,NULL,NULL,NULL
879647,NULL,NULL,NULL
879650,NULL,NULL,NULL
879658,RG,CAA Recent Grad Annual,Lapsed
879660,GL,CAA Recent Grad Life,Paid
879678,GL,CAA Recent Grad Life,Paid
879697,FP,CAA Life Member - Paid In Full,Paid
879700,NULL,NULL,NULL
879713,GL,CAA Recent Grad Life,Paid
879717,LB,CAA Golden Bear Life Upgrade,Paid
879723,NULL,NULL,NULL
879725,NULL,NULL,NULL
879744,NULL,NULL,NULL
879754,NULL,NULL,NULL
879757,NULL,NULL,NULL
879760,RG,CAA Recent Grad Annual,Lapsed
879777,RG,CAA Recent Grad Annual,Lapsed
879781,NULL,NULL,NULL
879782,FP,CAA Life Member - Paid In Full,Paid
879804,NULL,NULL,NULL
879810,RG,CAA Recent Grad Annual,Lapsed
879813,NULL,NULL,NULL
879827,NULL,NULL,NULL
879835,NULL,NULL,NULL
879839,NULL,NULL,NULL
879843,YA,CAA Young Alumni Annual,Paid
879851,FP,CAA Life Member - Paid In Full,Paid
879855,NULL,NULL,NULL
879856,NULL,NULL,NULL
879865,FP,CAA Life Member - Paid In Full,Paid
879869,NULL,NULL,NULL
879870,NULL,NULL,NULL
879872,NULL,NULL,NULL
879875,NULL,NULL,NULL
879879,NULL,NULL,NULL
879886,FP,CAA Life Member - Paid In Full,Paid
879891,NULL,NULL,NULL
879897,GL,CAA Recent Grad Life,Paid
879912,YA,CAA Young Alumni Annual,Paid
879925,NULL,NULL,NULL
879934,NULL,NULL,NULL
879939,GL,CAA Recent Grad Life,Paid
879941,NULL,NULL,NULL
879945,NULL,NULL,NULL
879966,NULL,NULL,NULL
879974,FP,CAA Life Member - Paid In Full,Paid
879977,NULL,NULL,NULL
879981,GL,CAA Recent Grad Life,Paid
879986,NULL,NULL,NULL
879987,NULL,NULL,NULL
879989,NULL,NULL,NULL
879992,RA,CAA Regular Annual,Lapsed
879993,NULL,NULL,NULL
880001,NULL,NULL,NULL
880024,YA,CAA Young Alumni Annual,Paid
880028,P5,CAA Life Annual - Recent Grad,Lapsed
880032,NULL,NULL,NULL
880038,NULL,NULL,NULL
880044,GL,CAA Recent Grad Life,Paid
880050,NULL,NULL,NULL
880056,NULL,NULL,NULL
880062,GL,CAA Recent Grad Life,Paid
880065,GL,CAA Recent Grad Life,Paid
880068,NULL,NULL,NULL
880075,NULL,NULL,NULL
880076,NULL,NULL,NULL
880079,NULL,NULL,NULL
880090,RG,CAA Recent Grad Annual,Lapsed
880102,NULL,NULL,NULL
880110,NULL,NULL,NULL
880116,RA,CAA Regular Annual,Lapsed
880119,P7,CAA Life Annual - Young Alumni,Active
880139,NULL,NULL,NULL
880152,NULL,NULL,NULL
880155,NULL,NULL,NULL
880158,RG,CAA Recent Grad Annual,Lapsed
880169,FP,CAA Life Member - Paid In Full,Paid
880179,NULL,NULL,NULL
880191,GL,CAA Recent Grad Life,Paid
880193,GL,CAA Recent Grad Life,Paid
880201,RG,CAA Recent Grad Annual,Lapsed
880205,NULL,NULL,NULL
880209,GL,CAA Recent Grad Life,Paid
880238,NULL,NULL,NULL
880266,RG,CAA Recent Grad Annual,Lapsed
880274,NULL,NULL,NULL
880276,RG,CAA Recent Grad Annual,Lapsed
880281,P5,CAA Life Annual - Recent Grad,Active
880293,NULL,NULL,NULL
880294,NULL,NULL,NULL
880303,GL,CAA Recent Grad Life,Paid
880304,NULL,NULL,NULL
880305,GL,CAA Recent Grad Life,Paid
880314,RG,CAA Recent Grad Annual,Lapsed
880320,RG,CAA Recent Grad Annual,Lapsed
880326,NULL,NULL,NULL
880340,NULL,NULL,NULL
880345,RG,CAA Recent Grad Annual,Lapsed
880364,NULL,NULL,NULL
880368,FP,CAA Life Member - Paid In Full,Paid
880373,NULL,NULL,NULL
880389,NULL,NULL,NULL
880397,NULL,NULL,NULL
880398,GL,CAA Recent Grad Life,Paid
880403,GL,CAA Recent Grad Life,Paid
880407,NULL,NULL,NULL
880408,NULL,NULL,NULL
880411,NULL,NULL,NULL
880412,RG,CAA Recent Grad Annual,Lapsed
880415,RG,CAA Recent Grad Annual,Lapsed
880430,NULL,NULL,NULL
880432,NULL,NULL,NULL
880446,NULL,NULL,NULL
880449,NULL,NULL,NULL
880452,NULL,NULL,NULL
880455,FP,CAA Life Member - Paid In Full,Paid
880458,NULL,NULL,NULL
880469,NULL,NULL,NULL
880478,NULL,NULL,NULL
880486,NULL,NULL,NULL
880491,NULL,NULL,NULL
880501,GL,CAA Recent Grad Life,Paid
880518,NULL,NULL,NULL
880546,RG,CAA Recent Grad Annual,Lapsed
880547,NULL,NULL,NULL
880554,NULL,NULL,NULL
880564,NULL,NULL,NULL
880565,FP,CAA Life Member - Paid In Full,Paid
880581,NULL,NULL,NULL
880585,NULL,NULL,NULL
880588,FP,CAA Life Member - Paid In Full,Paid
880589,YA,CAA Young Alumni Annual,Paid
880607,NULL,NULL,NULL
880615,NULL,NULL,NULL
880618,NULL,NULL,NULL
880619,NULL,NULL,NULL
880630,NULL,NULL,NULL
880633,RG,CAA Recent Grad Annual,Lapsed
880639,NULL,NULL,NULL
880642,NULL,NULL,NULL
880646,GL,CAA Recent Grad Life,Paid
880652,NULL,NULL,NULL
880657,RG,CAA Recent Grad Annual,Lapsed
880665,NULL,NULL,NULL
880672,NULL,NULL,NULL
880673,GL,CAA Recent Grad Life,Paid
880674,NULL,NULL,NULL
880680,NULL,NULL,NULL
880709,NULL,NULL,NULL
880710,GL,CAA Recent Grad Life,Paid
880715,FP,CAA Life Member - Paid In Full,Paid
880729,NULL,NULL,NULL
880741,RA,CAA Regular Annual,Lapsed
880744,RG,CAA Recent Grad Annual,Lapsed
880751,NULL,NULL,NULL
880756,RG,CAA Recent Grad Annual,Lapsed
880759,GL,CAA Recent Grad Life,Paid
880765,NULL,NULL,NULL
880769,FP,CAA Life Member - Paid In Full,Paid
880772,NULL,NULL,NULL
880777,NULL,NULL,NULL
880784,NULL,NULL,NULL
880785,GL,CAA Recent Grad Life,Paid
880793,RG,CAA Recent Grad Annual,Lapsed
880798,NULL,NULL,NULL
880817,NULL,NULL,NULL
880829,NULL,NULL,NULL
880837,NULL,NULL,NULL
880842,FP,CAA Life Member - Paid In Full,Paid
880855,NULL,NULL,NULL
880879,RG,CAA Recent Grad Annual,Lapsed
880890,RG,CAA Recent Grad Annual,Lapsed
880895,GL,CAA Recent Grad Life,Paid
880902,NULL,NULL,NULL
880906,NULL,NULL,NULL
880911,NULL,NULL,NULL
880916,NULL,NULL,NULL
880917,RG,CAA Recent Grad Annual,Lapsed
880923,NULL,NULL,NULL
880928,NULL,NULL,NULL
880929,NULL,NULL,NULL
880936,NULL,NULL,NULL
880938,NULL,NULL,NULL
880941,NULL,NULL,NULL
880946,NULL,NULL,NULL
880950,RG,CAA Recent Grad Annual,Lapsed
880955,NULL,NULL,NULL
880961,PL,CAA Paying Life,Lapsed
880963,FP,CAA Life Member - Paid In Full,Paid
880977,P5,CAA Life Annual - Recent Grad,Active
880990,NULL,NULL,NULL
880998,GL,CAA Recent Grad Life,Paid
881015,NULL,NULL,NULL
881023,NULL,NULL,NULL
881026,P1,CAA Life Monthly - Regular,Lapsed
881033,GL,CAA Recent Grad Life,Paid
881038,NULL,NULL,NULL
881043,LB,CAA Golden Bear Life Upgrade,Paid
881049,YL,CAA Young Alumni Life Member,Paid
881053,NULL,NULL,NULL
881067,NULL,NULL,NULL
881113,NULL,NULL,NULL
881115,NULL,NULL,NULL
881119,NULL,NULL,NULL
881126,RG,CAA Recent Grad Annual,Lapsed
881135,RG,CAA Recent Grad Annual,Lapsed
881168,NULL,NULL,NULL
881173,NULL,NULL,NULL
881182,FP,CAA Life Member - Paid In Full,Paid
881190,NULL,NULL,NULL
881193,NULL,NULL,NULL
881194,NULL,NULL,NULL
881200,NULL,NULL,NULL
881220,RG,CAA Recent Grad Annual,Lapsed
881221,NULL,NULL,NULL
881222,NULL,NULL,NULL
881233,RG,CAA Recent Grad Annual,Lapsed
881240,NULL,NULL,NULL
881244,NULL,NULL,NULL
881256,RG,CAA Recent Grad Annual,Lapsed
881264,FP,CAA Life Member - Paid In Full,Paid
881272,NULL,NULL,NULL
881294,NULL,NULL,NULL
881313,NULL,NULL,NULL
881323,RG,CAA Recent Grad Annual,Lapsed
881324,FP,CAA Life Member - Paid In Full,Paid
881328,GL,CAA Recent Grad Life,Paid
881332,NULL,NULL,NULL
881340,GL,CAA Recent Grad Life,Paid
881346,NULL,NULL,NULL
881407,PL,CAA Paying Life,Lapsed
881411,YL,CAA Young Alumni Life Member,Paid
881414,NULL,NULL,NULL
881417,NULL,NULL,NULL
881418,FP,CAA Life Member - Paid In Full,Paid
881425,NULL,NULL,NULL
881430,RG,CAA Recent Grad Annual,Lapsed
881433,NULL,NULL,NULL
881438,RG,CAA Recent Grad Annual,Lapsed
881442,NULL,NULL,NULL
881451,RG,CAA Recent Grad Annual,Lapsed
881460,NULL,NULL,NULL
881471,NULL,NULL,NULL
881477,NULL,NULL,NULL
881495,NULL,NULL,NULL
881506,NULL,NULL,NULL
881511,RG,CAA Recent Grad Annual,Lapsed
881514,RG,CAA Recent Grad Annual,Lapsed
881521,NULL,NULL,NULL
881529,NULL,NULL,NULL
881568,NULL,NULL,NULL
881574,FP,CAA Life Member - Paid In Full,Paid
881579,YA,CAA Young Alumni Annual,Paid
881588,NULL,NULL,NULL
881594,GL,CAA Recent Grad Life,Paid
881602,NULL,NULL,NULL
881603,RG,CAA Recent Grad Annual,Lapsed
881607,RG,CAA Recent Grad Annual,Lapsed
881618,NULL,NULL,NULL
881621,PL,CAA Paying Life,Lapsed
881629,NULL,NULL,NULL
881634,P5,CAA Life Annual - Recent Grad,Lapsed
881636,NULL,NULL,NULL
881646,NULL,NULL,NULL
881651,NULL,NULL,NULL
881662,RG,CAA Recent Grad Annual,Lapsed
881667,RG,CAA Recent Grad Annual,Lapsed
881669,NULL,NULL,NULL
881679,NULL,NULL,NULL
881688,NULL,NULL,NULL
881692,NULL,NULL,NULL
881698,RG,CAA Recent Grad Annual,Lapsed
881702,NULL,NULL,NULL
881707,NULL,NULL,NULL
881716,NULL,NULL,NULL
881718,RG,CAA Recent Grad Annual,Lapsed
881726,YA,CAA Young Alumni Annual,Paid
881733,NULL,NULL,NULL
881740,FP,CAA Life Member - Paid In Full,Paid
881754,NULL,NULL,NULL
881763,RG,CAA Recent Grad Annual,Lapsed
881770,NULL,NULL,NULL
881785,GL,CAA Recent Grad Life,Paid
881790,NULL,NULL,NULL
881791,GL,CAA Recent Grad Life,Paid
881793,GL,CAA Recent Grad Life,Paid
881811,RL,CAA Regular Life Member,Paid
881824,NULL,NULL,NULL
881829,NULL,NULL,NULL
881834,GL,CAA Recent Grad Life,Paid
881841,FP,CAA Life Member - Paid In Full,Paid
881842,NULL,NULL,NULL
881851,NULL,NULL,NULL
881856,RG,CAA Recent Grad Annual,Lapsed
881866,NULL,NULL,NULL
881871,NULL,NULL,NULL
881875,NULL,NULL,NULL
881876,FP,CAA Life Member - Paid In Full,Paid
881880,RL,CAA Regular Life Member,Paid
881882,NULL,NULL,NULL
881883,NULL,NULL,NULL
881891,NULL,NULL,NULL
881901,RA,CAA Regular Annual,Lapsed
881925,NULL,NULL,NULL
881929,NULL,NULL,NULL
881932,NULL,NULL,NULL
881934,GL,CAA Recent Grad Life,Paid
881948,NULL,NULL,NULL
881953,NULL,NULL,NULL
881978,GL,CAA Recent Grad Life,Paid
881983,GL,CAA Recent Grad Life,Paid
881987,GL,CAA Recent Grad Life,Paid
881993,P7,CAA Life Annual - Young Alumni,Active
882008,NULL,NULL,NULL
882010,P4,CAA Life Annual - Regular,Active
882018,NULL,NULL,NULL
882023,P7,CAA Life Annual - Young Alumni,Active
882030,NULL,NULL,NULL
882031,GL,CAA Recent Grad Life,Paid
882041,GL,CAA Recent Grad Life,Paid
882047,P7,CAA Life Annual - Young Alumni,Active
882055,NULL,NULL,NULL
882066,NULL,NULL,NULL
882072,NULL,NULL,NULL
882074,NULL,NULL,NULL
882105,P5,CAA Life Annual - Recent Grad,Lapsed
882114,P5,CAA Life Annual - Recent Grad,Lapsed
882119,NULL,NULL,NULL
882123,NULL,NULL,NULL
882136,NULL,NULL,NULL
882146,FP,CAA Life Member - Paid In Full,Paid
882203,NULL,NULL,NULL
882214,GL,CAA Recent Grad Life,Paid
882219,NULL,NULL,NULL
882222,RL,CAA Regular Life Member,Paid
882227,YL,CAA Young Alumni Life Member,Paid
882241,NULL,NULL,NULL
882242,FP,CAA Life Member - Paid In Full,Paid
882248,GL,CAA Recent Grad Life,Paid
882253,NULL,NULL,NULL
882262,RG,CAA Recent Grad Annual,Lapsed
882265,NULL,NULL,NULL
882291,GL,CAA Recent Grad Life,Paid
882297,NULL,NULL,NULL
882302,NULL,NULL,NULL
882318,GL,CAA Recent Grad Life,Paid
882320,NULL,NULL,NULL
882330,NULL,NULL,NULL
882331,RG,CAA Recent Grad Annual,Lapsed
882336,YA,CAA Young Alumni Annual,Paid
882358,NULL,NULL,NULL
882361,FP,CAA Life Member - Paid In Full,Paid
882364,NULL,NULL,NULL
882371,YA,CAA Young Alumni Annual,Paid
882383,PL,CAA Paying Life,Lapsed
882398,GL,CAA Recent Grad Life,Paid
882410,NULL,NULL,NULL
882416,NULL,NULL,NULL
882426,NULL,NULL,NULL
882428,NULL,NULL,NULL
882439,NULL,NULL,NULL
882446,RG,CAA Recent Grad Annual,Lapsed
882449,GL,CAA Recent Grad Life,Paid
882454,GL,CAA Recent Grad Life,Paid
882455,NULL,NULL,NULL
882458,RG,CAA Recent Grad Annual,Lapsed
882468,NULL,NULL,NULL
882486,GL,CAA Recent Grad Life,Paid
882489,FP,CAA Life Member - Paid In Full,Paid
882491,NULL,NULL,NULL
882494,RG,CAA Recent Grad Annual,Lapsed
882498,NULL,NULL,NULL
882509,NULL,NULL,NULL
882510,NULL,NULL,NULL
882513,NULL,NULL,NULL
882516,FP,CAA Life Member - Paid In Full,Paid
882519,NULL,NULL,NULL
882521,NULL,NULL,NULL
882525,FP,CAA Life Member - Paid In Full,Paid
882532,NULL,NULL,NULL
882535,RG,CAA Recent Grad Annual,Lapsed
882547,NULL,NULL,NULL
882551,RG,CAA Recent Grad Annual,Lapsed
882553,P7,CAA Life Annual - Young Alumni,Active
882561,NULL,NULL,NULL
882564,NULL,NULL,NULL
882579,RG,CAA Recent Grad Annual,Lapsed
882588,NULL,NULL,NULL
882593,NULL,NULL,NULL
882599,NULL,NULL,NULL
882609,NULL,NULL,NULL
882616,YA,CAA Young Alumni Annual,Paid
882630,FP,CAA Life Member - Paid In Full,Paid
882633,NULL,NULL,NULL
882660,NULL,NULL,NULL
882669,RG,CAA Recent Grad Annual,Lapsed
882672,NULL,NULL,NULL
882678,RG,CAA Recent Grad Annual,Lapsed
882684,RG,CAA Recent Grad Annual,Lapsed
882687,NULL,NULL,NULL
882690,NULL,NULL,NULL
882704,NULL,NULL,NULL
882715,NULL,NULL,NULL
882726,YA,CAA Young Alumni Annual,Paid
882729,NULL,NULL,NULL
882732,NULL,NULL,NULL
882738,NULL,NULL,NULL
882740,NULL,NULL,NULL
882745,NULL,NULL,NULL
882747,GL,CAA Recent Grad Life,Paid
882750,NULL,NULL,NULL
882753,NULL,NULL,NULL
882759,NULL,NULL,NULL
882762,GL,CAA Recent Grad Life,Paid
882767,FP,CAA Life Member - Paid In Full,Paid
882777,NULL,NULL,NULL
882780,NULL,NULL,NULL
882788,NULL,NULL,NULL
882794,NULL,NULL,NULL
882807,NULL,NULL,NULL
882815,FP,CAA Life Member - Paid In Full,Paid
882818,NULL,NULL,NULL
882826,YL,CAA Young Alumni Life Member,Paid
882831,YA,CAA Young Alumni Annual,Paid
882833,RG,CAA Recent Grad Annual,Lapsed
882837,RG,CAA Recent Grad Annual,Lapsed
882840,RL,CAA Regular Life Member,Paid
882844,NULL,NULL,NULL
882846,NULL,NULL,NULL
882852,NULL,NULL,NULL
882855,NULL,NULL,NULL
882858,NULL,NULL,NULL
882870,NULL,NULL,NULL
882876,NULL,NULL,NULL
882887,RG,CAA Recent Grad Annual,Lapsed
882921,NULL,NULL,NULL
882952,FP,CAA Life Member - Paid In Full,Paid
882961,NULL,NULL,NULL
882979,NULL,NULL,NULL
883003,RG,CAA Recent Grad Annual,Lapsed
883009,GL,CAA Recent Grad Life,Paid
883024,FP,CAA Life Member - Paid In Full,Paid
883025,NULL,NULL,NULL
883031,FP,CAA Life Member - Paid In Full,Paid
883036,NULL,NULL,NULL
883045,GL,CAA Recent Grad Life,Paid
883061,NULL,NULL,NULL
883063,NULL,NULL,NULL
883066,RG,CAA Recent Grad Annual,Lapsed
883068,NULL,NULL,NULL
883069,NULL,NULL,NULL
883070,RA,CAA Regular Annual,Lapsed
883071,GL,CAA Recent Grad Life,Paid
883079,NULL,NULL,NULL
883082,NULL,NULL,NULL
883084,RG,CAA Recent Grad Annual,Lapsed
883087,NULL,NULL,NULL
883090,NULL,NULL,NULL
883094,NULL,NULL,NULL
883096,NULL,NULL,NULL
883116,NULL,NULL,NULL
883125,NULL,NULL,NULL
883128,RG,CAA Recent Grad Annual,Lapsed
883141,NULL,NULL,NULL
883147,NULL,NULL,NULL
883157,NULL,NULL,NULL
883160,NULL,NULL,NULL
883164,NULL,NULL,NULL
883193,NULL,NULL,NULL
883204,NULL,NULL,NULL
883218,P5,CAA Life Annual - Recent Grad,Lapsed
883230,GL,CAA Recent Grad Life,Paid
883239,GL,CAA Recent Grad Life,Paid
883251,GL,CAA Recent Grad Life,Paid
883254,NULL,NULL,NULL
883260,NULL,NULL,NULL
883271,NULL,NULL,NULL
883277,FP,CAA Life Member - Paid In Full,Paid
883280,RG,CAA Recent Grad Annual,Lapsed
883286,GL,CAA Recent Grad Life,Paid
883294,NULL,NULL,NULL
883299,GL,CAA Recent Grad Life,Paid
883303,NULL,NULL,NULL
883320,NULL,NULL,NULL
883323,NULL,NULL,NULL
883326,NULL,NULL,NULL
883337,NULL,NULL,NULL
883346,NULL,NULL,NULL
883350,NULL,NULL,NULL
883352,NULL,NULL,NULL
883353,GL,CAA Recent Grad Life,Paid
883362,RG,CAA Recent Grad Annual,Lapsed
883374,NULL,NULL,NULL
883391,NULL,NULL,NULL
883410,NULL,NULL,NULL
883422,NULL,NULL,NULL
883423,NULL,NULL,NULL
883468,P7,CAA Life Annual - Young Alumni,Active
883476,NULL,NULL,NULL
883500,RG,CAA Recent Grad Annual,Lapsed
883506,NULL,NULL,NULL
883509,NULL,NULL,NULL
883531,NULL,NULL,NULL
883544,NULL,NULL,NULL
883619,GL,CAA Recent Grad Life,Paid
883651,GL,CAA Recent Grad Life,Paid
883661,NULL,NULL,NULL
883680,RL,CAA Regular Life Member,Paid
883695,NULL,NULL,NULL
883704,FP,CAA Life Member - Paid In Full,Paid
883723,NULL,NULL,NULL
883725,PL,CAA Paying Life,Lapsed
883733,GL,CAA Recent Grad Life,Paid
883737,NULL,NULL,NULL
883750,NULL,NULL,NULL
883751,FP,CAA Life Member - Paid In Full,Paid
883762,RG,CAA Recent Grad Annual,Lapsed
883802,FP,CAA Life Member - Paid In Full,Paid
883806,NULL,NULL,NULL
883808,RA,CAA Regular Annual,Lapsed
883824,PL,CAA Paying Life,Lapsed
883827,GL,CAA Recent Grad Life,Paid
883833,NULL,NULL,NULL
883837,NULL,NULL,NULL
883848,YL,CAA Young Alumni Life Member,Paid
883851,NULL,NULL,NULL
883860,FP,CAA Life Member - Paid In Full,Paid
883863,YA,CAA Young Alumni Annual,Paid
883869,P5,CAA Life Annual - Recent Grad,Lapsed
883872,GL,CAA Recent Grad Life,Paid
883873,NULL,NULL,NULL
883880,NULL,NULL,NULL
883886,NULL,NULL,NULL
883892,GL,CAA Recent Grad Life,Paid
883893,NULL,NULL,NULL
883899,NULL,NULL,NULL
883901,YL,CAA Young Alumni Life Member,Paid
883906,NULL,NULL,NULL
883907,NULL,NULL,NULL
883912,LB,CAA Golden Bear Life Upgrade,Paid
883922,YA,CAA Young Alumni Annual,Paid
883927,NULL,NULL,NULL
883943,NULL,NULL,NULL
883953,YA,CAA Young Alumni Annual,Paid
883961,PL,CAA Paying Life,Lapsed
883970,NULL,NULL,NULL
883978,FP,CAA Life Member - Paid In Full,Paid
883990,YA,CAA Young Alumni Annual,Paid
883992,NULL,NULL,NULL
883993,LB,CAA Golden Bear Life Upgrade,Paid
883994,RG,CAA Recent Grad Annual,Lapsed
884010,NULL,NULL,NULL
884013,FP,CAA Life Member - Paid In Full,Paid
884016,NULL,NULL,NULL
