entity_id,caa_latest_memb_type_code,caa_latest_memb_type_desc,caa_latest_memb_status_desc
745307,FP,CAA Life Member - Paid In Full,Paid
745408,RG,CAA Recent Grad Annual,Lapsed
745516,FP,CAA Life Member - Paid In Full,Paid
745526,GL,CAA Recent Grad Life,Paid
745579,RG,CAA Recent Grad Annual,Lapsed
745623,RA,CAA Regular Annual,Lapsed
745626,GL,CAA Recent Grad Life,Paid
745652,NULL,NULL,NULL
745666,NULL,NULL,NULL
745696,NULL,NULL,NULL
745714,GL,CAA Recent Grad Life,Paid
745794,NULL,NULL,NULL
745893,NULL,NULL,NULL
745926,GL,CAA Recent Grad Life,Paid
745985,LB,CAA Golden Bear Life Upgrade,Paid
746004,NULL,NULL,NULL
746069,GL,CAA Recent Grad Life,Paid
746116,NULL,NULL,NULL
746189,NULL,NULL,NULL
746306,SP,CAA Spouse Life,Paid
746322,RA,CAA Regular Annual,Paid
746347,NULL,NULL,NULL
746369,NULL,NULL,NULL
746393,GL,CAA Recent Grad Life,Paid
746398,NULL,NULL,NULL
746635,NULL,NULL,NULL
746642,NULL,NULL,NULL
746732,RL,CAA Regular Life Member,Paid
746803,NULL,NULL,NULL
746814,NULL,NULL,NULL
746830,NULL,NULL,NULL
746864,RG,CAA Recent Grad Annual,Lapsed
746921,NULL,NULL,NULL
746964,LB,CAA Golden Bear Life Upgrade,Paid
747019,NULL,NULL,NULL
747039,RL,CAA Regular Life Member,Paid
747112,FP,CAA Life Member - Paid In Full,Paid
747147,RG,CAA Recent Grad Annual,Lapsed
747193,NULL,NULL,NULL
747210,NULL,NULL,NULL
747232,NULL,NULL,NULL
747352,GL,CAA Recent Grad Life,Paid
747482,GL,CAA Recent Grad Life,Paid
747547,GL,CAA Recent Grad Life,Paid
747563,RA,CAA Regular Annual,Lapsed
747593,RG,CAA Recent Grad Annual,Lapsed
747625,RG,CAA Recent Grad Annual,Lapsed
747629,FP,CAA Life Member - Paid In Full,Paid
747635,RG,CAA Recent Grad Annual,Lapsed
747654,GL,CAA Recent Grad Life,Paid
747674,YA,CAA Young Alumni Annual,Paid
747687,NULL,NULL,NULL
747691,GL,CAA Recent Grad Life,Paid
747727,RG,CAA Recent Grad Annual,Lapsed
747749,NULL,NULL,NULL
747776,NULL,NULL,NULL
747870,GL,CAA Recent Grad Life,Paid
747931,NULL,NULL,NULL
748007,RL,CAA Regular Life Member,Paid
748068,RL,CAA Regular Life Member,Paid
748078,RL,CAA Regular Life Member,Paid
748146,LB,CAA Golden Bear Life Upgrade,Paid
748192,NULL,NULL,NULL
748214,NULL,NULL,NULL
748216,RG,CAA Recent Grad Annual,Lapsed
748376,NULL,NULL,NULL
748383,GL,CAA Recent Grad Life,Paid
748443,NULL,NULL,NULL
748452,NULL,NULL,NULL
748632,FP,CAA Life Member - Paid In Full,Paid
748636,NULL,NULL,NULL
748669,NULL,NULL,NULL
748924,RL,CAA Regular Life Member,Paid
748936,NULL,NULL,NULL
748966,RG,CAA Recent Grad Annual,Lapsed
749151,RG,CAA Recent Grad Annual,Lapsed
749162,GL,CAA Recent Grad Life,Paid
749178,RG,CAA Recent Grad Annual,Lapsed
749289,GL,CAA Recent Grad Life,Paid
749332,NULL,NULL,NULL
749336,NULL,NULL,NULL
749371,GL,CAA Recent Grad Life,Paid
749387,RA,CAA Regular Annual,Lapsed
749396,NULL,NULL,NULL
749420,FP,CAA Life Member - Paid In Full,Paid
749434,RG,CAA Recent Grad Annual,Lapsed
749452,GL,CAA Recent Grad Life,Paid
749522,LB,CAA Golden Bear Life Upgrade,Paid
749527,RG,CAA Recent Grad Annual,Lapsed
749529,RG,CAA Recent Grad Annual,Lapsed
749718,NULL,NULL,NULL
749824,NULL,NULL,NULL
749856,RG,CAA Recent Grad Annual,Lapsed
749939,RG,CAA Recent Grad Annual,Lapsed
750035,NULL,NULL,NULL
750228,RG,CAA Recent Grad Annual,Lapsed
750270,FP,CAA Life Member - Paid In Full,Paid
750818,NULL,NULL,NULL
750842,GL,CAA Recent Grad Life,Paid
750848,RA,CAA Regular Annual,Lapsed
750862,GL,CAA Recent Grad Life,Paid
751035,NULL,NULL,NULL
751104,RA,CAA Regular Annual,Lapsed
751125,FP,CAA Life Member - Paid In Full,Paid
751162,NULL,NULL,NULL
751374,RL,CAA Regular Life Member,Paid
751448,RG,CAA Recent Grad Annual,Lapsed
751480,RL,CAA Regular Life Member,Paid
751625,GL,CAA Recent Grad Life,Paid
751931,NULL,NULL,NULL
751981,RL,CAA Regular Life Member,Paid
751982,FP,CAA Life Member - Paid In Full,Paid
752072,LB,CAA Golden Bear Life Upgrade,Paid
752094,NULL,NULL,NULL
752132,RL,CAA Regular Life Member,Paid
752206,LB,CAA Golden Bear Life Upgrade,Paid
752400,NULL,NULL,NULL
752698,GL,CAA Recent Grad Life,Paid
752797,NULL,NULL,NULL
752927,GL,CAA Recent Grad Life,Paid
752990,FP,CAA Life Member - Paid In Full,Paid
753129,NULL,NULL,NULL
753192,RG,CAA Recent Grad Annual,Lapsed
753305,NULL,NULL,NULL
753348,NULL,NULL,NULL
753441,NULL,NULL,NULL
753542,RG,CAA Recent Grad Annual,Lapsed
753607,NULL,NULL,NULL
753665,NULL,NULL,NULL
753681,RG,CAA Recent Grad Annual,Lapsed
753815,YA,CAA Young Alumni Annual,Paid
753816,NULL,NULL,NULL
753830,NULL,NULL,NULL
753834,NULL,NULL,NULL
753886,NULL,NULL,NULL
753945,NULL,NULL,NULL
753996,GL,CAA Recent Grad Life,Paid
754003,NULL,NULL,NULL
754034,NULL,NULL,NULL
754131,LB,CAA Golden Bear Life Upgrade,Paid
754158,RA,CAA Regular Annual,Lapsed
754212,RG,CAA Recent Grad Annual,Lapsed
754290,RG,CAA Recent Grad Annual,Lapsed
754314,RG,CAA Recent Grad Annual,Lapsed
754342,GL,CAA Recent Grad Life,Paid
754369,RG,CAA Recent Grad Annual,Lapsed
754378,NULL,NULL,NULL
754386,NULL,NULL,NULL
754449,RG,CAA Recent Grad Annual,Lapsed
754458,RG,CAA Recent Grad Annual,Lapsed
754498,SP,CAA Spouse Life,Paid
754617,NULL,NULL,NULL
754664,RA,CAA Regular Annual,Lapsed
754729,RL,CAA Regular Life Member,Paid
754734,NULL,NULL,NULL
754894,NULL,NULL,NULL
754936,NULL,NULL,NULL
754955,NULL,NULL,NULL
754986,NULL,NULL,NULL
755166,NULL,NULL,NULL
755195,NULL,NULL,NULL
755265,NULL,NULL,NULL
755277,NULL,NULL,NULL
755286,GL,CAA Recent Grad Life,Paid
755318,RL,CAA Regular Life Member,Paid
755350,YA,CAA Young Alumni Annual,Paid
755392,FP,CAA Life Member - Paid In Full,Paid
755423,RG,CAA Recent Grad Annual,Lapsed
755471,NULL,NULL,NULL
755474,FP,CAA Life Member - Paid In Full,Paid
755526,RA,CAA Regular Annual,Lapsed
755570,NULL,NULL,NULL
755640,NULL,NULL,NULL
755652,NULL,NULL,NULL
755861,NULL,NULL,NULL
755896,RL,CAA Regular Life Member,Paid
755903,NULL,NULL,NULL
755917,RG,CAA Recent Grad Annual,Lapsed
756049,NULL,NULL,NULL
756085,RG,CAA Recent Grad Annual,Lapsed
756120,SR,CAA Sr. Citizen Annual,Paid
756140,NULL,NULL,NULL
756145,NULL,NULL,NULL
756197,NULL,NULL,NULL
756241,NULL,NULL,NULL
756287,NULL,NULL,NULL
756328,NULL,NULL,NULL
756366,GL,CAA Recent Grad Life,Paid
756368,NULL,NULL,NULL
756370,NULL,NULL,NULL
756377,RG,CAA Recent Grad Annual,Lapsed
756411,LB,CAA Golden Bear Life Upgrade,Paid
756437,NULL,NULL,NULL
756438,NULL,NULL,NULL
756450,NULL,NULL,NULL
756500,RG,CAA Recent Grad Annual,Lapsed
756534,NULL,NULL,NULL
756538,RG,CAA Recent Grad Annual,Lapsed
756563,NULL,NULL,NULL
756585,NULL,NULL,NULL
756617,NULL,NULL,NULL
756789,NULL,NULL,NULL
756792,RL,CAA Regular Life Member,Paid
756819,RG,CAA Recent Grad Annual,Lapsed
756824,NULL,NULL,NULL
756882,NULL,NULL,NULL
756937,RG,CAA Recent Grad Annual,Lapsed
757098,NULL,NULL,NULL
757158,NULL,NULL,NULL
757179,NULL,NULL,NULL
757190,NULL,NULL,NULL
757203,RA,CAA Regular Annual,Lapsed
757244,NULL,NULL,NULL
757247,FP,CAA Life Member - Paid In Full,Paid
757351,LB,CAA Golden Bear Life Upgrade,Paid
757441,GL,CAA Recent Grad Life,Paid
757459,GL,CAA Recent Grad Life,Paid
757609,NULL,NULL,NULL
757668,SP,CAA Spouse Life,Paid
757672,FP,CAA Life Member - Paid In Full,Paid
757677,GL,CAA Recent Grad Life,Paid
757687,RG,CAA Recent Grad Annual,Lapsed
757761,NULL,NULL,NULL
757808,RL,CAA Regular Life Member,Paid
757836,NULL,NULL,NULL
757837,RA,CAA Regular Annual,Lapsed
757860,RA,CAA Regular Annual,Lapsed
757876,P4,CAA Life Annual - Regular,Active
757962,RA,CAA Regular Annual,Lapsed
758026,RL,CAA Regular Life Member,Paid
758040,GL,CAA Recent Grad Life,Paid
758051,NULL,NULL,NULL
758065,RA,CAA Regular Annual,Paid
758088,NULL,NULL,NULL
758110,NULL,NULL,NULL
758146,RA,CAA Regular Annual,Lapsed
758164,RA,CAA Regular Annual,Paid
758198,RA,CAA Regular Annual,Paid
758213,NULL,NULL,NULL
758215,FP,CAA Life Member - Paid In Full,Paid
758225,RG,CAA Recent Grad Annual,Lapsed
758238,NULL,NULL,NULL
758248,NULL,NULL,NULL
758259,NULL,NULL,NULL
758260,NULL,NULL,NULL
758279,NULL,NULL,NULL
758355,RA,CAA Regular Annual,Lapsed
758388,RA,CAA Regular Annual,Paid
758399,RG,CAA Recent Grad Annual,Lapsed
758404,NULL,NULL,NULL
758415,NULL,NULL,NULL
758461,P5,CAA Life Annual - Recent Grad,Lapsed
758472,RA,CAA Regular Annual,Lapsed
758498,NULL,NULL,NULL
758512,LB,CAA Golden Bear Life Upgrade,Paid
758521,NULL,NULL,NULL
758538,NULL,NULL,NULL
758559,NULL,NULL,NULL
758627,LB,CAA Golden Bear Life Upgrade,Paid
758651,NULL,NULL,NULL
758703,NULL,NULL,NULL
758745,NULL,NULL,NULL
758765,NULL,NULL,NULL
758800,NULL,NULL,NULL
758952,GL,CAA Recent Grad Life,Paid
759045,NULL,NULL,NULL
759145,RG,CAA Recent Grad Annual,Lapsed
759213,GL,CAA Recent Grad Life,Paid
759222,RL,CAA Regular Life Member,Paid
759302,RA,CAA Regular Annual,Lapsed
759320,NULL,NULL,NULL
759353,NULL,NULL,NULL
759379,NULL,NULL,NULL
759425,NULL,NULL,NULL
759461,YA,CAA Young Alumni Annual,Paid
759466,NULL,NULL,NULL
759668,NULL,NULL,NULL
759693,GL,CAA Recent Grad Life,Paid
759782,NULL,NULL,NULL
759792,GL,CAA Recent Grad Life,Paid
760124,NULL,NULL,NULL
760337,NULL,NULL,NULL
760347,NULL,NULL,NULL
760435,FP,CAA Life Member - Paid In Full,Paid
760488,NULL,NULL,NULL
760499,NULL,NULL,NULL
760600,RA,CAA Regular Annual,Lapsed
760621,RG,CAA Recent Grad Annual,Lapsed
760634,RG,CAA Recent Grad Annual,Lapsed
760766,RA,CAA Regular Annual,Paid
760829,NULL,NULL,NULL
760834,NULL,NULL,NULL
760889,SR,CAA Sr. Citizen Annual,Lapsed
761004,NULL,NULL,NULL
761152,GL,CAA Recent Grad Life,Paid
761167,GL,CAA Recent Grad Life,Paid
761257,RA,CAA Regular Annual,Lapsed
761362,NULL,NULL,NULL
761475,RG,CAA Recent Grad Annual,Lapsed
761533,RL,CAA Regular Life Member,Paid
761612,GL,CAA Recent Grad Life,Paid
761648,SL,CAA Sr. Citizen Life,Paid
761686,RA,CAA Regular Annual,Lapsed
761691,RL,CAA Regular Life Member,Paid
761764,NULL,NULL,NULL
761836,LB,CAA Golden Bear Life Upgrade,Paid
761879,RG,CAA Recent Grad Annual,Lapsed
761913,NULL,NULL,NULL
761935,NULL,NULL,NULL
762037,NULL,NULL,NULL
762323,NULL,NULL,NULL
762328,NULL,NULL,NULL
762330,GL,CAA Recent Grad Life,Paid
762511,RA,CAA Regular Annual,Lapsed
762516,NULL,NULL,NULL
762672,FP,CAA Life Member - Paid In Full,Paid
762709,FP,CAA Life Member - Paid In Full,Paid
762726,NULL,NULL,NULL
762975,NULL,NULL,NULL
762985,P4,CAA Life Annual - Regular,Active
763009,FP,CAA Life Member - Paid In Full,Paid
763271,NULL,NULL,NULL
763274,NULL,NULL,NULL
763556,GL,CAA Recent Grad Life,Paid
763637,GL,CAA Recent Grad Life,Paid
763832,LB,CAA Golden Bear Life Upgrade,Paid
763886,SR,CAA Sr. Citizen Annual,Lapsed
763978,GL,CAA Recent Grad Life,Paid
764030,SR,CAA Sr. Citizen Annual,Lapsed
764112,GL,CAA Recent Grad Life,Paid
764153,FP,CAA Life Member - Paid In Full,Paid
764171,NULL,NULL,NULL
764219,RG,CAA Recent Grad Annual,Lapsed
764227,RL,CAA Regular Life Member,Paid
764331,P7,CAA Life Annual - Young Alumni,Active
764340,YA,CAA Young Alumni Annual,Paid
764361,NULL,NULL,NULL
764394,NULL,NULL,NULL
764455,GL,CAA Recent Grad Life,Paid
764684,NULL,NULL,NULL
764757,LB,CAA Golden Bear Life Upgrade,Paid
764773,RL,CAA Regular Life Member,Paid
765325,NULL,NULL,NULL
765471,LB,CAA Golden Bear Life Upgrade,Paid
765613,FP,CAA Life Member - Paid In Full,Paid
765615,RL,CAA Regular Life Member,Paid
765666,GL,CAA Recent Grad Life,Paid
765773,RL,CAA Regular Life Member,Paid
765944,NULL,NULL,NULL
766226,NULL,NULL,NULL
766309,GL,CAA Recent Grad Life,Paid
766379,NULL,NULL,NULL
766419,NULL,NULL,NULL
766499,SR,CAA Sr. Citizen Annual,Paid
766568,RA,CAA Regular Annual,Lapsed
766765,NULL,NULL,NULL
766782,SR,CAA Sr. Citizen Annual,Paid
766811,RL,CAA Regular Life Member,Paid
766841,RG,CAA Recent Grad Annual,Lapsed
766953,RG,CAA Recent Grad Annual,Lapsed
767053,FP,CAA Life Member - Paid In Full,Paid
767080,FP,CAA Life Member - Paid In Full,Paid
767081,RA,CAA Regular Annual,Lapsed
767106,SP,CAA Spouse Life,Paid
767118,NULL,NULL,NULL
767120,LB,CAA Golden Bear Life Upgrade,Paid
767122,GL,CAA Recent Grad Life,Paid
767234,NULL,NULL,NULL
767271,SR,CAA Sr. Citizen Annual,Paid
767332,RA,CAA Regular Annual,Lapsed
767351,RA,CAA Regular Annual,Lapsed
767504,NULL,NULL,NULL
767532,RA,CAA Regular Annual,Lapsed
767584,NULL,NULL,NULL
767817,RG,CAA Recent Grad Annual,Lapsed
767824,RA,CAA Regular Annual,Lapsed
767855,NULL,NULL,NULL
767859,RA,CAA Regular Annual,Lapsed
768050,LB,CAA Golden Bear Life Upgrade,Paid
768094,RA,CAA Regular Annual,Lapsed
768098,RA,CAA Regular Annual,Lapsed
768116,RL,CAA Regular Life Member,Paid
768288,GL,CAA Recent Grad Life,Paid
768330,PL,CAA Paying Life,Lapsed
768381,P4,CAA Life Annual - Regular,Active
768400,NULL,NULL,NULL
768478,RA,CAA Regular Annual,Lapsed
768528,RL,CAA Regular Life Member,Paid
768543,NULL,NULL,NULL
768580,RG,CAA Recent Grad Annual,Lapsed
768662,NULL,NULL,NULL
768770,GL,CAA Recent Grad Life,Paid
768791,GL,CAA Recent Grad Life,Paid
768792,RA,CAA Regular Annual,Paid
768816,RL,CAA Regular Life Member,Paid
768901,RG,CAA Recent Grad Annual,Lapsed
768933,NULL,NULL,NULL
768947,RA,CAA Regular Annual,Lapsed
769108,NULL,NULL,NULL
769113,NULL,NULL,NULL
769143,RA,CAA Regular Annual,Lapsed
769224,SL,CAA Sr. Citizen Life,Paid
769235,FP,CAA Life Member - Paid In Full,Paid
769253,RA,CAA Regular Annual,Lapsed
769256,RA,CAA Regular Annual,Lapsed
769269,NULL,NULL,NULL
769351,GL,CAA Recent Grad Life,Paid
769353,P4,CAA Life Annual - Regular,Active
769371,NULL,NULL,NULL
769406,RL,CAA Regular Life Member,Paid
769528,GL,CAA Recent Grad Life,Paid
769537,NULL,NULL,NULL
769636,NULL,NULL,NULL
769639,NULL,NULL,NULL
769668,GL,CAA Recent Grad Life,Paid
769720,LB,CAA Golden Bear Life Upgrade,Paid
769735,SR,CAA Sr. Citizen Annual,Paid
769764,NULL,NULL,NULL
769766,NULL,NULL,NULL
769771,NULL,NULL,NULL
769847,NULL,NULL,NULL
769856,RL,CAA Regular Life Member,Paid
769888,NULL,NULL,NULL
769906,NULL,NULL,NULL
770018,NULL,NULL,NULL
770021,NULL,NULL,NULL
770029,NULL,NULL,NULL
770043,P4,CAA Life Annual - Regular,Active
770106,NULL,NULL,NULL
770107,NULL,NULL,NULL
770187,NULL,NULL,NULL
770208,NULL,NULL,NULL
770353,RA,CAA Regular Annual,Lapsed
770372,LB,CAA Golden Bear Life Upgrade,Paid
770373,RL,CAA Regular Life Member,Paid
770510,GL,CAA Recent Grad Life,Paid
770536,GL,CAA Recent Grad Life,Paid
770574,RL,CAA Regular Life Member,Paid
770605,RG,CAA Recent Grad Annual,Lapsed
770790,RG,CAA Recent Grad Annual,Lapsed
770804,NULL,NULL,NULL
770822,NULL,NULL,NULL
770918,LB,CAA Golden Bear Life Upgrade,Paid
770942,NULL,NULL,NULL
771015,NULL,NULL,NULL
771042,NULL,NULL,NULL
771053,NULL,NULL,NULL
771115,NULL,NULL,NULL
771196,NULL,NULL,NULL
771250,PL,CAA Paying Life,Lapsed
771301,RG,CAA Recent Grad Annual,Lapsed
771306,RL,CAA Regular Life Member,Paid
771336,RG,CAA Recent Grad Annual,Lapsed
771380,NULL,NULL,NULL
771391,RA,CAA Regular Annual,Lapsed
771401,GL,CAA Recent Grad Life,Paid
771485,FP,CAA Life Member - Paid In Full,Paid
771525,RG,CAA Recent Grad Annual,Lapsed
771587,NULL,NULL,NULL
771634,NULL,NULL,NULL
771649,NULL,NULL,NULL
771691,RA,CAA Regular Annual,Lapsed
771704,NULL,NULL,NULL
771763,NULL,NULL,NULL
771780,NULL,NULL,NULL
771828,RA,CAA Regular Annual,Lapsed
771829,NULL,NULL,NULL
771956,RG,CAA Recent Grad Annual,Lapsed
771964,GL,CAA Recent Grad Life,Paid
771970,RG,CAA Recent Grad Annual,Lapsed
771983,RA,CAA Regular Annual,Lapsed
772016,GL,CAA Recent Grad Life,Paid
772073,NULL,NULL,NULL
772081,NULL,NULL,NULL
772101,P7,CAA Life Annual - Young Alumni,Active
772104,LB,CAA Golden Bear Life Upgrade,Paid
772113,RA,CAA Regular Annual,Paid
772149,GL,CAA Recent Grad Life,Paid
772163,NULL,NULL,NULL
772177,NULL,NULL,NULL
772182,GL,CAA Recent Grad Life,Paid
772185,GL,CAA Recent Grad Life,Paid
772212,RG,CAA Recent Grad Annual,Lapsed
772240,RG,CAA Recent Grad Annual,Lapsed
772253,RG,CAA Recent Grad Annual,Lapsed
772300,FP,CAA Life Member - Paid In Full,Paid
772324,RG,CAA Recent Grad Annual,Lapsed
772358,RG,CAA Recent Grad Annual,Lapsed
772362,PL,CAA Paying Life,Lapsed
772401,GL,CAA Recent Grad Life,Paid
772428,GL,CAA Recent Grad Life,Paid
772446,RG,CAA Recent Grad Annual,Lapsed
772452,RG,CAA Recent Grad Annual,Lapsed
772562,GL,CAA Recent Grad Life,Paid
772575,GL,CAA Recent Grad Life,Paid
772712,LB,CAA Golden Bear Life Upgrade,Paid
772719,GL,CAA Recent Grad Life,Paid
772732,P4,CAA Life Annual - Regular,Active
772740,NULL,NULL,NULL
772745,NULL,NULL,NULL
772757,RG,CAA Recent Grad Annual,Lapsed
772786,P4,CAA Life Annual - Regular,Active
772815,NULL,NULL,NULL
772838,RL,CAA Regular Life Member,Paid
772876,GL,CAA Recent Grad Life,Paid
772899,RL,CAA Regular Life Member,Paid
772954,GL,CAA Recent Grad Life,Paid
772979,RL,CAA Regular Life Member,Paid
773009,RA,CAA Regular Annual,Lapsed
773036,RG,CAA Recent Grad Annual,Lapsed
773083,NULL,NULL,NULL
773116,RL,CAA Regular Life Member,Paid
773180,GL,CAA Recent Grad Life,Paid
773308,NULL,NULL,NULL
773554,NULL,NULL,NULL
773709,GL,CAA Recent Grad Life,Paid
773851,P1,CAA Life Monthly - Regular,Lapsed
773878,GL,CAA Recent Grad Life,Paid
774081,NULL,NULL,NULL
774093,GL,CAA Recent Grad Life,Paid
774376,NULL,NULL,NULL
774410,FP,CAA Life Member - Paid In Full,Paid
774412,GL,CAA Recent Grad Life,Paid
774466,NULL,NULL,NULL
774602,GL,CAA Recent Grad Life,Paid
774659,RA,CAA Regular Annual,Paid
774752,GL,CAA Recent Grad Life,Paid
774755,NULL,NULL,NULL
774781,NULL,NULL,NULL
774921,NULL,NULL,NULL
774967,NULL,NULL,NULL
774985,LB,CAA Golden Bear Life Upgrade,Paid
774993,RG,CAA Recent Grad Annual,Lapsed
775015,NULL,NULL,NULL
775078,NULL,NULL,NULL
775094,RG,CAA Recent Grad Annual,Lapsed
775115,NULL,NULL,NULL
775182,FP,CAA Life Member - Paid In Full,Paid
775283,NULL,NULL,NULL
775344,GL,CAA Recent Grad Life,Paid
775357,YL,CAA Young Alumni Life Member,Paid
775372,NULL,NULL,NULL
775475,FP,CAA Life Member - Paid In Full,Paid
775478,NULL,NULL,NULL
775527,NULL,NULL,NULL
775528,PL,CAA Paying Life,Lapsed
775530,RG,CAA Recent Grad Annual,Lapsed
775650,FP,CAA Life Member - Paid In Full,Paid
775682,GL,CAA Recent Grad Life,Paid
775708,NULL,NULL,NULL
775774,RG,CAA Recent Grad Annual,Lapsed
775825,RA,CAA Regular Annual,Lapsed
775850,NULL,NULL,NULL
775896,FP,CAA Life Member - Paid In Full,Paid
775980,RA,CAA Regular Annual,Lapsed
776003,LB,CAA Golden Bear Life Upgrade,Paid
776074,GL,CAA Recent Grad Life,Paid
776112,GL,CAA Recent Grad Life,Paid
776114,GL,CAA Recent Grad Life,Paid
776137,NULL,NULL,NULL
776238,NULL,NULL,NULL
776272,RA,CAA Regular Annual,Lapsed
776297,NULL,NULL,NULL
776330,RG,CAA Recent Grad Annual,Lapsed
776394,SR,CAA Sr. Citizen Annual,Paid
776526,P7,CAA Life Annual - Young Alumni,Active
776582,SR,CAA Sr. Citizen Annual,Paid
776590,NULL,NULL,NULL
776598,SP,CAA Spouse Life,Paid
776599,GL,CAA Recent Grad Life,Paid
776762,NULL,NULL,NULL
776776,FP,CAA Life Member - Paid In Full,Paid
776785,GL,CAA Recent Grad Life,Paid
776795,NULL,NULL,NULL
776973,NULL,NULL,NULL
777113,LB,CAA Golden Bear Life Upgrade,Paid
777206,GL,CAA Recent Grad Life,Paid
777335,RG,CAA Recent Grad Annual,Lapsed
777338,P7,CAA Life Annual - Young Alumni,Active
777368,NULL,NULL,NULL
777503,YA,CAA Young Alumni Annual,Paid
777529,FP,CAA Life Member - Paid In Full,Paid
777636,RA,CAA Regular Annual,Lapsed
777644,NULL,NULL,NULL
777678,NULL,NULL,NULL
777771,RG,CAA Recent Grad Annual,Lapsed
777891,GL,CAA Recent Grad Life,Paid
777908,NULL,NULL,NULL
777914,RA,CAA Regular Annual,Lapsed
777946,PL,CAA Paying Life,Lapsed
778102,RG,CAA Recent Grad Annual,Lapsed
778240,NULL,NULL,NULL
778321,NULL,NULL,NULL
778326,RG,CAA Recent Grad Annual,Lapsed
778360,GL,CAA Recent Grad Life,Paid
778426,NULL,NULL,NULL
778601,NULL,NULL,NULL
778670,NULL,NULL,NULL
778741,RL,CAA Regular Life Member,Paid
778874,GL,CAA Recent Grad Life,Paid
778907,FP,CAA Life Member - Paid In Full,Paid
778926,LB,CAA Golden Bear Life Upgrade,Paid
779069,NULL,NULL,NULL
779090,GL,CAA Recent Grad Life,Paid
779108,LB,CAA Golden Bear Life Upgrade,Paid
779117,GL,CAA Recent Grad Life,Paid
779294,RG,CAA Recent Grad Annual,Lapsed
779406,FP,CAA Life Member - Paid In Full,Paid
779408,GL,CAA Recent Grad Life,Paid
779525,NULL,NULL,NULL
779531,SR,CAA Sr. Citizen Annual,Paid
779658,RG,CAA Recent Grad Annual,Lapsed
779857,NULL,NULL,NULL
779880,RG,CAA Recent Grad Annual,Lapsed
779899,RG,CAA Recent Grad Annual,Lapsed
779912,FP,CAA Life Member - Paid In Full,Paid
779920,NULL,NULL,NULL
780082,NULL,NULL,NULL
780168,RG,CAA Recent Grad Annual,Lapsed
780169,RA,CAA Regular Annual,Lapsed
780170,RG,CAA Recent Grad Annual,Lapsed
780189,FP,CAA Life Member - Paid In Full,Paid
780287,NULL,NULL,NULL
780313,NULL,NULL,NULL
780386,RG,CAA Recent Grad Annual,Lapsed
780414,NULL,NULL,NULL
780445,NULL,NULL,NULL
780512,NULL,NULL,NULL
780534,NULL,NULL,NULL
780626,NULL,NULL,NULL
780631,RG,CAA Recent Grad Annual,Lapsed
780676,NULL,NULL,NULL
780697,NULL,NULL,NULL
780773,FP,CAA Life Member - Paid In Full,Paid
780817,NULL,NULL,NULL
780822,GL,CAA Recent Grad Life,Paid
780870,NULL,NULL,NULL
780891,NULL,NULL,NULL
780975,NULL,NULL,NULL
781056,GL,CAA Recent Grad Life,Paid
781068,GL,CAA Recent Grad Life,Paid
781122,FP,CAA Life Member - Paid In Full,Paid
781145,YA,CAA Young Alumni Annual,Paid
781152,NULL,NULL,NULL
781234,NULL,NULL,NULL
781343,NULL,NULL,NULL
781376,GL,CAA Recent Grad Life,Paid
781422,NULL,NULL,NULL
781671,FP,CAA Life Member - Paid In Full,Paid
781735,RG,CAA Recent Grad Annual,Lapsed
781741,LB,CAA Golden Bear Life Upgrade,Paid
781760,YA,CAA Young Alumni Annual,Paid
781842,RG,CAA Recent Grad Annual,Lapsed
781899,RA,CAA Regular Annual,Paid
782010,GL,CAA Recent Grad Life,Paid
782012,FP,CAA Life Member - Paid In Full,Paid
782077,RA,CAA Regular Annual,Lapsed
782080,SR,CAA Sr. Citizen Annual,Paid
782106,NULL,NULL,NULL
782132,RG,CAA Recent Grad Annual,Lapsed
782167,RA,CAA Regular Annual,Lapsed
782243,PL,CAA Paying Life,Lapsed
782403,LB,CAA Golden Bear Life Upgrade,Paid
782527,NULL,NULL,NULL
782574,P4,CAA Life Annual - Regular,Lapsed
782610,NULL,NULL,NULL
782617,NULL,NULL,NULL
782641,NULL,NULL,NULL
782668,NULL,NULL,NULL
782694,RA,CAA Regular Annual,Paid
782724,FP,CAA Life Member - Paid In Full,Paid
782780,NULL,NULL,NULL
782869,NULL,NULL,NULL
782875,GL,CAA Recent Grad Life,Paid
782957,RA,CAA Regular Annual,Paid
782971,NULL,NULL,NULL
782986,YL,CAA Young Alumni Life Member,Paid
782996,NULL,NULL,NULL
783038,NULL,NULL,NULL
783048,NULL,NULL,NULL
783089,FP,CAA Life Member - Paid In Full,Paid
783117,GL,CAA Recent Grad Life,Paid
783143,YL,CAA Young Alumni Life Member,Paid
783158,NULL,NULL,NULL
783322,RG,CAA Recent Grad Annual,Lapsed
783494,NULL,NULL,NULL
783692,NULL,NULL,NULL
783720,P4,CAA Life Annual - Regular,Active
783823,RG,CAA Recent Grad Annual,Lapsed
783864,NULL,NULL,NULL
783865,RG,CAA Recent Grad Annual,Lapsed
784105,RG,CAA Recent Grad Annual,Lapsed
784107,RL,CAA Regular Life Member,Paid
784171,GL,CAA Recent Grad Life,Paid
784190,NULL,NULL,NULL
784403,FP,CAA Life Member - Paid In Full,Paid
785129,FP,CAA Life Member - Paid In Full,Paid
785226,RL,CAA Regular Life Member,Paid
785439,RG,CAA Recent Grad Annual,Lapsed
785471,RA,CAA Regular Annual,Lapsed
